URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationBodyMeasurementCode_VS,1.2.0-dev,active,,JP_ObservationBodyMeasurementCode_VS,JP Core Observation BodyMeasurement Code ValueSet,"Observation（身体計測）コードで使用する項目値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationCategory_Endoscopy_VS,1.2.0-dev,active,,JP_ObservationCategory_Endoscopy_VS,JP Core EndoscopyCategory ValueSet,"内視鏡カテゴリ値セット",,"LOINC"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationCategory_Microbiology_VS,1.2.0-dev,active,,JP_ObservationCategory_Microbiology_VS,JP Core MicrobiologyCategory ValueSet,"微生物学検査カテゴリ値セット",,"LOINC"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationDentalCategory_VS,1.2.0-dev,active,,JP_ObservationDentalCategory_VS,JP Core ObservationDentalCategory ValueSet,"JP Coreにて定義した歯科のObservationリソースに関するカテゴリのコード",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationElectrocardiogramComponentCode_VS,1.2.0-dev,active,,JP_ObservationElectrocardiogramComponentCode_VS,JP Core Observation Electrocardiogram Component Code ValueSet,"心電図検査の一連の測定項目を示す値セット",,"LOINC"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationElectrocardiogramDuration_VS,1.2.0-dev,active,,JP_ObservationElectrocardiogramDuration_VS,JP Core Observation Electrocardiogram Duration ValueSet,"JP Coreにて定義した心電図のObservationリソースに関する詳細分類コード（検査時間）",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationElectrocardiogramExtraCategory_VS,1.2.0-dev,active,,JP_ObservationElectrocardiogramExtraCategory_VS,JP Core Observation Electrocardiogram ExtraCategory ValueSet,"JP Coreにて定義した心電図のObservationリソースに関する分類コード",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationElectrocardiogramInterpretationCode_VS,1.2.0-dev,active,,JP_ObservationElectrocardiogramInterpretationCode_VS,JP Core Observation Electrocardiogram Interpretation Code ValueSet,"心電図検査の所見・解釈を示すコードセット",,"Other"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationElectrocardiogramStressType_VS,1.2.0-dev,active,,JP_ObservationElectrocardiogramStressType_VS,JP Core Observation Electrocardiogram StressType ValueSet,"JP Coreにて定義した心電図のObservationリソースに関する詳細分類コード（負荷タイプ）",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationEndoscopyCode_VS,1.2.0-dev,active,,JP_ObservationEndoscopyCode_VS,JP Core Observation Endoscopy Code ValueSet,"Observation（内視鏡）コードで使用する項目値セット。LOINCとJED用語のうち臓器毎のFindings、Diagnosis（Characterization）に該当するコードの組み合わせ",,"Internal,LOINC"
