URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationBodySiteJAMIExternal_VS,1.1.0a,active,,JP_MedicationBodySiteJAMIExternal_VS,JP Core Medication JAMI External Body Site ValueSet,"JAMI標準用法規格表１３外用部位コードの値セット","StructureDefinition/jp-immunization,StructureDefinition/jp-medicationadministration,StructureDefinition/jp-medicationdosagebase,StructureDefinition/jp-medicationadministration-injection","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationCategoryInjeciton_VS,1.1.0a,active,,JP_MedicationCategoryInjection_VS,JP Core Medication Injection Category ValueSet,"注射・注入の処方区分コードの値セット","StructureDefinition/jp-medicationrequest-injection","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationCategory_VS,1.1.0a,active,,JP_MedicationCategory_VS,JP Core Medication Oral/External Category ValueSet,"内服・外用の処方区分コードの値セット","StructureDefinition/jp-medicationrequest","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationCode_Immunization_VS,1.1.0a,active,,JP_MedicationCode_Immunization_VS,JP Core MedicationCode Immunization ValueSet,"Immunization用医薬品処方コードの値セット","StructureDefinition/jp-immunization","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationCode_VS,1.1.0a,active,,JP_MedicationCode_VS,JP Core MedicationCode ValueSet,"医薬品処方コードの値セット","StructureDefinition/jp-medicationadministration,StructureDefinition/jp-medicationrequest,StructureDefinition/jp-medicationdispense,StructureDefinition/jp-medication,StructureDefinition/jp-medicationstatement","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationFormMERIT9_VS,1.1.0a,active,,JP_MedicationFormMERIT9_VS,JP Core Medication MERIT9 Form ValueSet,"MERIT9剤形コードの値セット","StructureDefinition/jp-medication","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationIngredientStrengthStrengthType_VS,1.1.0a,active,,JP_MedicationIngredientStrengthStrengthType_VS,JP Core Medication IngredientStrength StrengthType ValueSet,"力価区分の値セット","StructureDefinition/jp-medicationdosagebase,StructureDefinition/jp-medication-ingredientstrength-strengthtype","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationMethodJAMIBasicUsage_VS,1.1.0a,active,,JP_MedicationMethodJAMIBasicUsage_VS,JP Core Medication JAMI Basic Usage Type ValueSet,"JAMI標準用法規格表１基本用法区分の値セット","StructureDefinition/jp-medicationadministration,StructureDefinition/jp-medicationdosagebase,StructureDefinition/jp-medicationadministration-injection","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationMethodJAMIDetailUsage_VS,1.1.0a,active,,JP_MedicationMethodJAMIDetailUsage_VS,JP Core Medication JAMI Detail Usage ValueSet,"JAMI標準用法規格表２用法詳細区分のの値セット","StructureDefinition/jp-medicationadministration,StructureDefinition/jp-medicationdosagebase,StructureDefinition/jp-medicationadministration-injection","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationRouteHL70162_VS,1.2.0,active,,JP_MedicationRouteHL70162_VS,JP Core Medication HL70162-based Route ValueSet,"HL7表0162をベースにした投与経路の値セット","StructureDefinition/jp-medicationdosagebase,StructureDefinition/jp-medicationadministration-injection","jpfhir-terminology"
